"id","org","lgn","exp","Last update","α","tsize","iter","nPC","nWU"
"144048","Hs","T003606-KIAA1217","hgnc_data_mat.csv","2018-08-19 06:05:30","0.050","1000","2000","600 1","294"
"144049","Hs","T003607-KIAA1217","hgnc_data_mat.csv","2018-08-16 00:06:13","0.050","1000","2000","600 1","294"
"144050","Hs","T003608-KIAA1217","hgnc_data_mat.csv","2018-08-15 04:07:14","0.050","1000","2000","600 1","294"
"144051","Hs","T003609-KIAA1217","hgnc_data_mat.csv","2018-08-15 16:06:09","0.050","1000","2000","600 1","294"
"144052","Hs","T003610-KIAA1217","hgnc_data_mat.csv","2018-08-15 18:06:37","0.050","1000","2000","600 1","294"
"144053","Hs","T003611-KIAA1217","hgnc_data_mat.csv","2018-08-14 22:07:13","0.050","1000","2000","600 1","294"
"144054","Hs","T003612-KIAA1217","hgnc_data_mat.csv","2018-08-17 18:05:32","0.050","1000","2000","600 1","294"
"144055","Hs","T003613-KIAA1217","hgnc_data_mat.csv","2018-08-19 12:05:35","0.050","1000","2000","600 1","294"
"144056","Hs","T003614-KIAA1217","hgnc_data_mat.csv","2018-08-23 04:06:07","0.050","1000","2000","600 1","294"
"144057","Hs","T003615-KIAA1217","hgnc_data_mat.csv","2018-08-19 02:05:29","0.050","1000","2000","600 1","294"
"144058","Hs","T003616-KIAA1217","hgnc_data_mat.csv","2018-08-13 22:06:43","0.050","1000","2000","600 1","294"
"144059","Hs","T003619-KIAA1217","hgnc_data_mat.csv","2018-08-17 14:06:03","0.050","1000","2000","600 1","294"
"144060","Hs","T003620-KIAA1217","hgnc_data_mat.csv","2018-08-16 20:08:14","0.050","1000","2000","600 1","294"
"144061","Hs","T003621-KIAA1217","hgnc_data_mat.csv","2018-08-17 16:06:05","0.050","1000","2000","600 1","294"
"144062","Hs","T097238-DDAH1","hgnc_data_mat.csv","2018-08-17 02:05:30","0.050","1000","2000","600 1","294"
"144063","Hs","T097239-DDAH1","hgnc_data_mat.csv","2018-08-16 14:07:31","0.050","1000","2000","600 1","294"
"144064","Hs","T097240-DDAH1","hgnc_data_mat.csv","2018-08-18 18:05:32","0.050","1000","2000","600 1","294"
"144065","Hs","T097241-DDAH1","hgnc_data_mat.csv","2018-08-18 16:05:33","0.050","1000","2000","600 1","294"
"144066","Hs","T097242-DDAH1","hgnc_data_mat.csv","2018-08-20 06:05:31","0.050","1000","2000","600 1","294"
"144067","Hs","T097243-DDAH1","hgnc_data_mat.csv","2018-08-17 10:05:36","0.050","1000","2000","600 1","294"
"144068","Hs","T097244-DDAH1","hgnc_data_mat.csv","2018-08-17 16:06:36","0.050","1000","2000","600 1","294"
"144069","Hs","T097245-DDAH1","hgnc_data_mat.csv","2018-08-17 02:06:03","0.050","1000","2000","600 1","294"
"144070","Hs","T097259-DDAH1","hgnc_data_mat.csv","2018-08-16 08:05:35","0.050","1000","2000","600 1","294"
"144071","Hs","T097261-DDAH1","hgnc_data_mat.csv","2018-08-17 18:06:05","0.050","1000","2000","600 1","294"
"144072","Hs","T097262-DDAH1","hgnc_data_mat.csv","2018-08-19 02:05:59","0.050","1000","2000","600 1","294"
"144073","Hs","T097264-DDAH1","hgnc_data_mat.csv","2018-08-18 22:05:35","0.050","1000","2000","600 1","294"
"144074","Hs","T097265-DDAH1","hgnc_data_mat.csv","2018-08-20 04:05:31","0.050","1000","2000","600 1","294"
"144075","Hs","T097266-DDAH1","hgnc_data_mat.csv","2018-08-19 16:05:32","0.050","1000","2000","600 1","294"
"144076","Hs","T097267-DDAH1","hgnc_data_mat.csv","2018-08-18 18:06:06","0.050","1000","2000","600 1","294"
"144077","Hs","T097268-DDAH1","hgnc_data_mat.csv","2018-08-15 14:06:14","0.050","1000","2000","600 1","294"
"144078","Hs","T097269-DDAH1","hgnc_data_mat.csv","2018-08-16 08:06:06","0.050","1000","2000","600 1","294"
"144079","Hs","T097270-DDAH1","hgnc_data_mat.csv","2018-08-18 08:05:30","0.050","1000","2000","600 1","294"
"144080","Hs","T097279-DDAH1","hgnc_data_mat.csv","2018-08-18 12:05:29","0.050","1000","2000","600 1","294"
"144081","Hs","T097283-DDAH1","hgnc_data_mat.csv","2018-08-18 02:06:05","0.050","1000","2000","600 1","294"
"144082","Hs","T097284-DDAH1","hgnc_data_mat.csv","2018-08-16 04:07:56","0.050","1000","2000","600 1","294"
"144083","Hs","T097285-DDAH1","hgnc_data_mat.csv","2018-08-17 14:06:38","0.050","1000","2000","600 1","294"
"144084","Hs","T097286-DDAH1","hgnc_data_mat.csv","2018-08-23 04:06:39","0.050","1000","2000","600 1","294"
"144085","Hs","T097287-DDAH1","hgnc_data_mat.csv","2018-08-16 22:05:34","0.050","1000","2000","600 1","294"
"144086","Hs","T097288-DDAH1","hgnc_data_mat.csv","2018-08-18 14:05:32","0.050","1000","2000","600 1","294"
"144087","Hs","T097289-DDAH1","hgnc_data_mat.csv","2018-08-18 04:05:35","0.050","1000","2000","600 1","294"
"144088","Hs","T097290-DDAH1","hgnc_data_mat.csv","2018-08-19 18:05:30","0.050","1000","2000","600 1","294"
"144089","Hs","T097291-DDAH1","hgnc_data_mat.csv","2018-08-23 04:07:12","0.050","1000","2000","600 1","294"
"144090","Hs","T097292-DDAH1","hgnc_data_mat.csv","2018-08-18 10:05:32","0.050","1000","2000","600 1","294"
"144091","Hs","T097293-DDAH1","hgnc_data_mat.csv","2018-08-22 12:05:34","0.050","1000","2000","600 1","294"
"144092","Hs","T097294-DDAH1","hgnc_data_mat.csv","2018-08-22 02:05:36","0.050","1000","2000","600 1","294"
"144093","Hs","T097295-DDAH1","hgnc_data_mat.csv","2018-08-20 16:05:36","0.050","1000","2000","600 1","294"
"144094","Hs","T097296-DDAH1","hgnc_data_mat.csv","2018-08-18 16:06:09","0.050","1000","2000","600 1","294"
"144095","Hs","T147753-CTNND2","hgnc_data_mat.csv","2018-08-21 02:05:32","0.050","1000","2000","600 1","294"
"144096","Hs","T147754-CTNND2","hgnc_data_mat.csv","2018-08-17 10:06:12","0.050","1000","2000","600 1","294"
"144097","Hs","T147755-CTNND2","hgnc_data_mat.csv","2018-08-20 02:05:33","0.050","1000","2000","600 1","294"
"144098","Hs","T147756-CTNND2","hgnc_data_mat.csv","2018-08-18 08:06:04","0.050","1000","2000","600 1","294"
"144099","Hs","T147757-CTNND2","hgnc_data_mat.csv","2018-08-20 12:05:38","0.050","1000","2000","600 1","294"
"144100","Hs","T147758-CTNND2","hgnc_data_mat.csv","2018-08-23 12:05:33","0.050","1000","2000","600 1","294"
"144101","Hs","T147759-CTNND2","hgnc_data_mat.csv","2018-08-18 20:05:37","0.050","1000","2000","600 1","294"
"144102","Hs","T147760-CTNND2","hgnc_data_mat.csv","2018-08-15 22:06:00","0.050","1000","2000","600 1","294"
"144103","Hs","T147761-CTNND2","hgnc_data_mat.csv","2018-08-23 16:05:35","0.050","1000","2000","600 1","294"
"144104","Hs","T147762-CTNND2","hgnc_data_mat.csv","2018-08-19 06:06:02","0.050","1000","2000","600 1","294"
"144105","Hs","T147763-CTNND2","hgnc_data_mat.csv","2018-08-14 18:07:17","0.050","1000","2000","600 1","294"
"144106","Hs","T147764-CTNND2","hgnc_data_mat.csv","2018-08-19 08:05:31","0.050","1000","2000","600 1","294"
"144107","Hs","T147765-CTNND2","hgnc_data_mat.csv","2018-08-18 08:06:39","0.050","1000","2000","600 1","294"
"144108","Hs","T147879-CTNND2","hgnc_data_mat.csv","2018-08-21 00:05:32","0.050","1000","2000","600 1","294"
"144109","Hs","T147880-CTNND2","hgnc_data_mat.csv","2018-08-14 10:07:10","0.050","1000","2000","600 1","294"
"144110","Hs","T147881-CTNND2","hgnc_data_mat.csv","2018-08-18 10:05:59","0.050","1000","2000","600 1","294"
"144111","Hs","T147883-CTNND2","hgnc_data_mat.csv","2018-08-17 18:06:36","0.050","1000","2000","600 1","294"
"144112","Hs","T147884-CTNND2","hgnc_data_mat.csv","2018-08-20 10:06:14","0.050","1000","2000","600 1","294"
"144113","Hs","T147994-CTNND2","hgnc_data_mat.csv","2018-08-18 12:05:58","0.050","1000","2000","600 1","294"
"144114","Hs","T147995-CTNND2","hgnc_data_mat.csv","2018-08-21 08:05:34","0.050","1000","2000","600 1","294"
"144115","Hs","T147996-CTNND2","hgnc_data_mat.csv","2018-08-14 16:08:32","0.050","1000","2000","600 1","294"
"144116","Hs","T147997-CTNND2","hgnc_data_mat.csv","2018-08-14 12:06:42","0.050","1000","2000","600 1","294"
"144117","Hs","T147998-CTNND2","hgnc_data_mat.csv","2018-08-17 10:06:42","0.050","1000","2000","600 1","294"
"144118","Hs","T147999-CTNND2","hgnc_data_mat.csv","2018-08-19 06:06:31","0.050","1000","2000","600 1","294"
"144119","Hs","T148000-CTNND2","hgnc_data_mat.csv","2018-08-22 22:05:31","0.050","1000","2000","600 1","294"
"144120","Hs","T148001-CTNND2","hgnc_data_mat.csv","2018-08-18 20:06:07","0.050","1000","2000","600 1","294"
"144121","Hs","T148002-CTNND2","hgnc_data_mat.csv","2018-08-22 08:05:31","0.050","1000","2000","600 1","294"
"144122","Hs","T148003-CTNND2","hgnc_data_mat.csv","2018-08-22 00:05:41","0.050","1000","2000","600 1","294"
"144123","Hs","T148004-CTNND2","hgnc_data_mat.csv","2018-08-19 08:06:02","0.050","1000","2000","600 1","294"
"144124","Hs","T148005-CTNND2","hgnc_data_mat.csv","2018-08-20 12:06:16","0.050","1000","2000","600 1","294"
"144125","Hs","T148006-CTNND2","hgnc_data_mat.csv","2018-08-17 12:08:53","0.050","1000","2000","600 1","294"
"144126","Hs","T148007-CTNND2","hgnc_data_mat.csv","2018-08-17 06:06:06","0.050","1000","2000","600 1","294"
"144127","Hs","T148008-CTNND2","hgnc_data_mat.csv","2018-08-20 06:06:06","0.050","1000","2000","600 1","294"
"144128","Hs","T195553-uc004coz.1","hgnc_data_mat.csv","2018-08-24 06:05:34","0.050","1000","2000","600 1","294"
"144129","Hs","T195554-uc004coz.1","hgnc_data_mat.csv","2018-08-23 02:05:30","0.050","1000","2000","600 1","294"
"144130","Hs","T195557-uc004coz.1","hgnc_data_mat.csv","2018-08-18 22:06:11","0.050","1000","2000","600 1","294"
"144131","Hs","T195559-uc004coz.1","hgnc_data_mat.csv","2018-08-20 10:07:09","0.050","1000","2000","600 1","294"
"144132","Hs","T195562-uc004coz.1","hgnc_data_mat.csv","2018-08-20 10:07:44","0.050","1000","2000","600 1","294"
"144133","Hs","T195563-uc004coz.1","hgnc_data_mat.csv","2018-08-22 16:05:35","0.050","1000","2000","600 1","294"
"144134","Hs","T195566-uc004coz.1","hgnc_data_mat.csv","2018-08-22 00:06:18","0.050","1000","2000","600 1","294"
"144135","Hs","T195567-uc004coz.1","hgnc_data_mat.csv","2018-08-20 04:06:06","0.050","1000","2000","600 1","294"
"144136","Hs","T195570-uc004coz.1","hgnc_data_mat.csv","2018-08-18 02:06:43","0.050","1000","2000","600 1","294"
"144137","Hs","T195572-uc004coz.1","hgnc_data_mat.csv","2018-08-17 20:06:41","0.050","1000","2000","600 1","294"
"144138","Hs","T195573-uc004coz.1","hgnc_data_mat.csv","2018-08-20 20:05:34","0.050","1000","2000","600 1","294"
"144139","Hs","T195575-uc004coz.1","hgnc_data_mat.csv","2018-08-18 00:05:31","0.050","1000","2000","600 1","294"
"144140","Hs","T195577-uc004coz.1","hgnc_data_mat.csv","2018-08-18 12:06:31","0.050","1000","2000","600 1","294"
"144141","Hs","T195578-uc004coz.1","hgnc_data_mat.csv","2018-08-17 02:06:40","0.050","1000","2000","600 1","294"
"144142","Hs","T195580-uc004coz.1","hgnc_data_mat.csv","2018-08-18 00:06:07","0.050","1000","2000","600 1","294"
"144143","Hs","T195581-uc004coz.1","hgnc_data_mat.csv","2018-08-25 10:05:42","0.050","1000","2000","600 1","294"
"144144","Hs","T195583-uc004coz.1","hgnc_data_mat.csv","2018-08-19 16:06:08","0.050","1000","2000","600 1","294"
"144145","Hs","T195585-uc004coz.1","hgnc_data_mat.csv","2018-08-18 20:06:43","0.050","1000","2000","600 1","294"
"144146","Hs","T195587-uc004coz.1","hgnc_data_mat.csv","2018-08-19 08:06:33","0.050","1000","2000","600 1","294"
"144147","Hs","T195590-uc004coz.1","hgnc_data_mat.csv","2018-08-21 04:05:33","0.050","1000","2000","600 1","294"
"144148","Hs","T195591-uc004coz.1","hgnc_data_mat.csv","2018-08-19 10:05:35","0.050","1000","2000","600 1","294"
"144149","Hs","T195592-uc004coz.1","hgnc_data_mat.csv","2018-08-19 16:06:39","0.050","1000","2000","600 1","294"
"144150","Hs","T195595-uc004coz.1","hgnc_data_mat.csv","2018-08-18 08:07:13","0.050","1000","2000","600 1","294"
"144151","Hs","T195596-uc004coz.1","hgnc_data_mat.csv","2018-08-18 08:07:45","0.050","1000","2000","600 1","294"
"144152","Hs","T195598-uc004coz.1","hgnc_data_mat.csv","2018-08-18 08:08:17","0.050","1000","2000","600 1","294"
"144153","Hs","T195599-uc004coz.1","hgnc_data_mat.csv","2018-08-17 00:05:34","0.050","1000","2000","600 1","294"
"144154","Hs","T195600-uc004coz.1","hgnc_data_mat.csv","2018-08-19 14:06:06","0.050","1000","2000","600 1","294"
"144155","Hs","T195602-uc004coz.1","hgnc_data_mat.csv","2018-08-18 04:06:11","0.050","1000","2000","600 1","294"
"144156","Hs","T195603-uc004coz.1","hgnc_data_mat.csv","2018-08-18 20:07:16","0.050","1000","2000","600 1","294"
"144157","Hs","T195604-uc004coz.1","hgnc_data_mat.csv","2018-08-20 14:05:37","0.050","1000","2000","600 1","294"
"144158","Hs","T195605-uc004coz.1","hgnc_data_mat.csv","2018-08-20 14:06:13","0.050","1000","2000","600 1","294"
"144159","Hs","T195607-uc004coz.1","hgnc_data_mat.csv","2018-08-18 20:07:49","0.050","1000","2000","600 1","294"
"144160","Hs","T087778-NAV1","hgnc_data_mat.csv","2018-08-18 18:06:46","0.050","1000","2000","600 1","294"
"144161","Hs","T087779-NAV1","hgnc_data_mat.csv","2018-08-19 18:06:08","0.050","1000","2000","600 1","294"
"144162","Hs","T087780-NAV1","hgnc_data_mat.csv","2018-08-16 20:08:55","0.050","1000","2000","600 1","294"
"144163","Hs","T087781-NAV1","hgnc_data_mat.csv","2018-08-25 00:05:43","0.050","1000","2000","600 1","294"
"144164","Hs","T087782-NAV1","hgnc_data_mat.csv","2018-08-18 04:06:43","0.050","1000","2000","600 1","294"
"144165","Hs","T087783-NAV1","hgnc_data_mat.csv","2018-08-18 20:08:23","0.050","1000","2000","600 1","294"
"144166","Hs","T087784-NAV1","hgnc_data_mat.csv","2018-08-21 20:06:23","0.050","1000","2000","600 1","294"
"144167","Hs","T087785-NAV1","hgnc_data_mat.csv","2018-08-20 02:06:07","0.050","1000","2000","600 1","294"
"144168","Hs","T087786-NAV1","hgnc_data_mat.csv","2018-08-20 04:06:40","0.050","1000","2000","600 1","294"
"144169","Hs","T087787-NAV1","hgnc_data_mat.csv","2018-08-18 20:08:56","0.050","1000","2000","600 1","294"
"144170","Hs","T087793-NAV1","hgnc_data_mat.csv","2018-08-20 10:08:36","0.050","1000","2000","600 1","294"
"144171","Hs","T087794-NAV1","hgnc_data_mat.csv","2018-08-19 20:05:36","0.050","1000","2000","600 1","294"
"144172","Hs","T087795-NAV1","hgnc_data_mat.csv","2018-08-21 18:05:42","0.050","1000","2000","600 1","294"
"144173","Hs","T087796-NAV1","hgnc_data_mat.csv","2018-08-19 06:07:07","0.050","1000","2000","600 1","294"
"144174","Hs","T087797-NAV1","hgnc_data_mat.csv","2018-08-22 18:05:39","0.050","1000","2000","600 1","294"
"144175","Hs","T087798-NAV1","hgnc_data_mat.csv","2018-08-22 10:05:34","0.050","1000","2000","600 1","294"
"144176","Hs","T087799-NAV1","hgnc_data_mat.csv","2018-08-20 10:09:19","0.050","1000","2000","600 1","294"
"144177","Hs","T087800-NAV1","hgnc_data_mat.csv","2018-08-18 18:07:22","0.050","1000","2000","600 1","294"
"144178","Hs","T087801-NAV1","hgnc_data_mat.csv","2018-08-20 16:06:10","0.050","1000","2000","600 1","294"
"144179","Hs","T087802-NAV1","hgnc_data_mat.csv","2018-08-18 04:07:17","0.050","1000","2000","600 1","294"
"144180","Hs","T087803-NAV1","hgnc_data_mat.csv","2018-08-21 02:06:07","0.050","1000","2000","600 1","294"
"144181","Hs","T087804-NAV1","hgnc_data_mat.csv","2018-08-20 06:06:40","0.050","1000","2000","600 1","294"
"144182","Hs","T087805-NAV1","hgnc_data_mat.csv","2018-08-19 04:05:32","0.050","1000","2000","600 1","294"
"144183","Hs","T087806-NAV1","hgnc_data_mat.csv","2018-08-21 02:06:41","0.050","1000","2000","600 1","294"
"144184","Hs","T087807-NAV1","hgnc_data_mat.csv","2018-08-24 16:05:45","0.050","1000","2000","600 1","294"
"144185","Hs","T087808-NAV1","hgnc_data_mat.csv","2018-08-25 20:05:39","0.050","1000","2000","600 1","294"
"144186","Hs","T087809-NAV1","hgnc_data_mat.csv","2018-08-21 10:05:41","0.050","1000","2000","600 1","294"
"144187","Hs","T087811-NAV1","hgnc_data_mat.csv","2018-08-23 10:05:36","0.050","1000","2000","600 1","294"
"144188","Hs","T087812-NAV1","hgnc_data_mat.csv","2018-08-23 00:05:35","0.050","1000","2000","600 1","294"
"144189","Hs","T087813-NAV1","hgnc_data_mat.csv","2018-08-20 04:07:16","0.050","1000","2000","600 1","294"
"144190","Hs","T087815-NAV1","hgnc_data_mat.csv","2018-08-20 04:07:49","0.050","1000","2000","600 1","294"
"144191","Hs","T087816-NAV1","hgnc_data_mat.csv","2018-08-20 10:10:10","0.050","1000","2000","600 1","294"
"144192","Hs","T008802-MUC6","hgnc_data_mat.csv","2018-08-21 18:06:27","0.050","1000","2000","600 1","294"
"144193","Hs","T008803-MUC6","hgnc_data_mat.csv","2018-08-23 16:06:09","0.050","1000","2000","600 1","294"
"144194","Hs","T008804-MUC6","hgnc_data_mat.csv","2018-08-22 08:06:07","0.050","1000","2000","600 1","294"
"144195","Hs","T008805-MUC6","hgnc_data_mat.csv","2018-08-20 08:05:42","0.050","1000","2000","600 1","294"
"144196","Hs","T008806-MUC6","hgnc_data_mat.csv","2018-08-23 02:06:03","0.050","1000","2000","600 1","294"
"144197","Hs","T008807-MUC6","hgnc_data_mat.csv","2018-08-22 20:05:38","0.050","1000","2000","600 1","294"
"144198","Hs","T008808-MUC6","hgnc_data_mat.csv","2018-08-20 12:06:56","0.050","1000","2000","600 1","294"
"144199","Hs","T008809-MUC6","hgnc_data_mat.csv","2018-08-21 00:06:14","0.050","1000","2000","600 1","294"
"144200","Hs","T008810-MUC6","hgnc_data_mat.csv","2018-08-23 04:07:47","0.050","1000","2000","600 1","294"
"144201","Hs","T008811-MUC6","hgnc_data_mat.csv","2018-08-20 10:11:01","0.050","1000","2000","600 1","294"
"144202","Hs","T008812-MUC6","hgnc_data_mat.csv","2018-08-22 02:06:20","0.050","1000","2000","600 1","294"
"144203","Hs","T008813-MUC6","hgnc_data_mat.csv","2018-08-21 18:07:11","0.050","1000","2000","600 1","294"
"144204","Hs","T008814-MUC6","hgnc_data_mat.csv","2018-08-24 02:05:34","0.050","1000","2000","600 1","294"
"144205","Hs","T008815-MUC6","hgnc_data_mat.csv","2018-08-22 12:06:10","0.050","1000","2000","600 1","294"
"144206","Hs","T008816-MUC6","hgnc_data_mat.csv","2018-08-20 12:07:31","0.050","1000","2000","600 1","294"
"144207","Hs","T008817-MUC6","hgnc_data_mat.csv","2018-08-22 08:06:46","0.050","1000","2000","600 1","294"
"144208","Hs","T008818-MUC6","hgnc_data_mat.csv","2018-08-20 20:06:04","0.050","1000","2000","600 1","294"
"144209","Hs","T008819-MUC6","hgnc_data_mat.csv","2018-08-24 14:06:04","0.050","1000","2000","600 1","294"
"144210","Hs","T008821-MUC6","hgnc_data_mat.csv","2018-08-24 10:05:42","0.050","1000","2000","600 1","294"
"144211","Hs","T008822-MUC6","hgnc_data_mat.csv","2018-08-20 12:08:05","0.050","1000","2000","600 1","294"
"144212","Hs","T008824-MUC6","hgnc_data_mat.csv","2018-08-21 04:06:08","0.050","1000","2000","600 1","294"
"144213","Hs","T008825-MUC6","hgnc_data_mat.csv","2018-08-21 00:06:55","0.050","1000","2000","600 1","294"
"144214","Hs","T008826-MUC6","hgnc_data_mat.csv","2018-08-26 18:05:33","0.050","1000","2000","600 1","294"
"144215","Hs","T008828-MUC6","hgnc_data_mat.csv","2018-08-24 18:05:45","0.050","1000","2000","600 1","294"
"144216","Hs","T008830-MUC6","hgnc_data_mat.csv","2018-08-23 20:05:29","0.050","1000","2000","600 1","294"
"144217","Hs","T008833-MUC6","hgnc_data_mat.csv","2018-08-23 22:05:30","0.050","1000","2000","600 1","294"
"144218","Hs","T008838-MUC6","hgnc_data_mat.csv","2018-08-20 18:05:36","0.050","1000","2000","600 1","294"
"144219","Hs","T008839-MUC6","hgnc_data_mat.csv","2018-08-24 14:06:55","0.050","1000","2000","600 1","294"
"144220","Hs","T008906-MUC6","hgnc_data_mat.csv","2018-08-25 00:06:24","0.050","1000","2000","600 1","294"
"144221","Hs","T009103-MUC6","hgnc_data_mat.csv","2018-08-22 20:06:11","0.050","1000","2000","600 1","294"
"144222","Hs","T009107-MUC6","hgnc_data_mat.csv","2018-08-23 04:08:23","0.050","1000","2000","600 1","294"
"144223","Hs","T009108-MUC6","hgnc_data_mat.csv","2018-08-22 10:06:11","0.050","1000","2000","600 1","294"
"144225","Hs","T104555-SOD1","hgnc_cc_zf_mat.csv","2018-08-13 00:18:03","0.050","1000","2000","400 1","250"
"144226","Hs","T000001-LOXL4","hgnc_cc_zf_mat.csv","2018-08-12 16:07:29","0.050","1000","2000","400 1","250"
"144227","Hs","T074509-HNRNPUL1","hgnc_data_mat.csv","2018-08-26 16:05:35","0.050","1000","2000","600 1","294"
"144228","Hs","T074510-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 16:05:51","0.050","1000","2000","600 1","294"
"144229","Hs","T074511-HNRNPUL1","hgnc_data_mat.csv","2018-08-26 12:05:40","0.050","1000","2000","600 1","294"
"144230","Hs","T074512-HNRNPUL1","hgnc_data_mat.csv","2018-08-26 16:06:09","0.050","1000","2000","600 1","294"
"144231","Hs","T074513-HNRNPUL1","hgnc_data_mat.csv","2018-08-22 22:06:06","0.050","1000","2000","600 1","294"
"144232","Hs","T074514-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 18:07:53","0.050","1000","2000","600 1","294"
"144233","Hs","T074522-HNRNPUL1","hgnc_data_mat.csv","2018-08-22 06:05:35","0.050","1000","2000","600 1","294"
"144234","Hs","T074523-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 10:06:21","0.050","1000","2000","600 1","294"
"144235","Hs","T074524-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 22:06:03","0.050","1000","2000","600 1","294"
"144236","Hs","T074525-HNRNPUL1","hgnc_data_mat.csv","2018-08-22 10:06:46","0.050","1000","2000","600 1","294"
"144237","Hs","T074526-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 10:06:09","0.050","1000","2000","600 1","294"
"144238","Hs","T074527-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 06:05:34","0.050","1000","2000","600 1","294"
"144239","Hs","T074528-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 14:05:54","0.050","1000","2000","600 1","294"
"144240","Hs","T074529-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 14:06:33","0.050","1000","2000","600 1","294"
"144241","Hs","T074530-HNRNPUL1","hgnc_data_mat.csv","2018-08-22 06:06:14","0.050","1000","2000","600 1","294"
"144242","Hs","T074532-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 20:06:03","0.050","1000","2000","600 1","294"
"144243","Hs","T074533-HNRNPUL1","hgnc_data_mat.csv","2018-08-24 16:06:29","0.050","1000","2000","600 1","294"
"144244","Hs","T074534-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 12:06:04","0.050","1000","2000","600 1","294"
"144245","Hs","T074536-HNRNPUL1","hgnc_data_mat.csv","2018-08-24 16:07:22","0.050","1000","2000","600 1","294"
"144246","Hs","T074537-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 10:06:43","0.050","1000","2000","600 1","294"
"144247","Hs","T074538-HNRNPUL1","hgnc_data_mat.csv","2018-08-24 14:07:52","0.050","1000","2000","600 1","294"
"144248","Hs","T074539-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 18:08:40","0.050","1000","2000","600 1","294"
"144249","Hs","T074540-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 04:08:58","0.050","1000","2000","600 1","294"
"144250","Hs","T074544-HNRNPUL1","hgnc_data_mat.csv","2018-08-29 06:05:31","0.050","1000","2000","600 1","294"
"144251","Hs","T074545-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 20:07:06","0.050","1000","2000","600 1","294"
"144252","Hs","T074546-HNRNPUL1","hgnc_data_mat.csv","2018-08-23 00:06:15","0.050","1000","2000","600 1","294"
"144253","Hs","T074547-HNRNPUL1","hgnc_data_mat.csv","2018-08-24 02:06:07","0.050","1000","2000","600 1","294"
"144254","Hs","T074548-HNRNPUL1","hgnc_data_mat.csv","2018-08-25 16:06:20","0.050","1000","2000","600 1","294"
"144255","Hs","T074559-HNRNPUL1","hgnc_data_mat.csv","2018-08-21 20:07:48","0.050","1000","2000","600 1","294"
"144256","Hs","T074560-HNRNPUL1","hgnc_data_mat.csv","2018-08-27 20:05:43","0.050","1000","2000","600 1","294"
"144257","Hs","T074561-HNRNPUL1","hgnc_data_mat.csv","2018-08-25 14:05:47","0.050","1000","2000","600 1","294"
"144258","Hs","T074562-HNRNPUL1","hgnc_data_mat.csv","2018-08-25 00:07:12","0.050","1000","2000","600 1","294"
"144259","Hs","T042685-GREM1","hgnc_data_mat.csv","2018-08-25 10:06:29","0.050","1000","2000","600 1","294"
"144260","Hs","T042692-GREM1","hgnc_data_mat.csv","2018-08-22 12:06:48","0.050","1000","2000","600 1","294"
"144261","Hs","T042693-GREM1","hgnc_data_mat.csv","2018-08-23 16:06:44","0.050","1000","2000","600 1","294"
"144262","Hs","T042694-GREM1","hgnc_data_mat.csv","2018-08-25 12:05:42","0.050","1000","2000","600 1","294"
"144263","Hs","T042696-GREM1","hgnc_data_mat.csv","2018-08-27 08:05:31","0.050","1000","2000","600 1","294"
"144264","Hs","T042697-GREM1","hgnc_data_mat.csv","2018-08-25 04:05:46","0.050","1000","2000","600 1","294"
"144265","Hs","T042699-GREM1","hgnc_data_mat.csv","2018-08-25 10:07:24","0.050","1000","2000","600 1","294"
"144266","Hs","T042700-GREM1","hgnc_data_mat.csv","2018-08-27 14:05:33","0.050","1000","2000","600 1","294"
"144267","Hs","T042702-GREM1","hgnc_data_mat.csv","2018-08-25 08:05:53","0.050","1000","2000","600 1","294"
"144268","Hs","T042703-GREM1","hgnc_data_mat.csv","2018-08-24 14:09:13","0.050","1000","2000","600 1","294"
"144269","Hs","T042704-GREM1","hgnc_data_mat.csv","2018-08-27 08:06:01","0.050","1000","2000","600 1","294"
"144270","Hs","T042705-GREM1","hgnc_data_mat.csv","2018-08-27 20:06:24","0.050","1000","2000","600 1","294"
"144271","Hs","T042707-GREM1","hgnc_data_mat.csv","2018-08-24 22:05:42","0.050","1000","2000","600 1","294"
"144272","Hs","T042708-GREM1","hgnc_data_mat.csv","2018-08-25 16:07:42","0.050","1000","2000","600 1","294"
"144273","Hs","T042709-GREM1","hgnc_data_mat.csv","2018-08-26 20:05:35","0.050","1000","2000","600 1","294"
"144274","Hs","T042710-GREM1","hgnc_data_mat.csv","2018-08-27 20:07:04","0.050","1000","2000","600 1","294"
"144275","Hs","T042716-GREM1","hgnc_data_mat.csv","2018-08-23 20:06:37","0.050","1000","2000","600 1","294"
